time	V(n001)	V(n002)
1.053930572937081e-003	6.661258e+000	6.157176e+000
1.064533251508510e-003	7.902027e+000	7.388283e+000
1.075135930079938e-003	9.100043e+000	8.577848e+000
1.085738608651367e-003	1.025531e+001	9.725869e+000
1.096341287222795e-003	1.136782e+001	1.083235e+001
1.106943965794224e-003	1.243758e+001	1.189728e+001
1.117546644365653e-003	1.346459e+001	1.292067e+001
1.135403787222795e-003	1.506863e+001	1.451896e+001
1.153260930079938e-003	1.644816e+001	1.589363e+001
1.171118072937081e-003	1.760318e+001	1.704466e+001
1.188975215794224e-003	1.853368e+001	1.797206e+001
1.206832358651367e-003	1.923966e+001	1.867583e+001
1.224689501508510e-003	1.972112e+001	1.915597e+001
1.242546644365653e-003	1.997807e+001	1.941248e+001
1.261519858651367e-003	1.992157e+001	1.935588e+001
1.280493072937081e-003	1.960447e+001	1.903962e+001
1.299466287222795e-003	1.902679e+001	1.846373e+001
1.318439501508510e-003	1.818852e+001	1.762819e+001
1.337412715794224e-003	1.708966e+001	1.653301e+001
1.356385930079939e-003	1.573022e+001	1.517818e+001
1.375359144365653e-003	1.411019e+001	1.356371e+001
1.386519858651367e-003	1.306791e+001	1.252493e+001
1.397680572937081e-003	1.197555e+001	1.143725e+001
1.408841287222796e-003	1.083310e+001	1.030067e+001
1.420002001508510e-003	9.640573e+000	9.115198e+000
1.431162715794224e-003	8.397962e+000	7.880824e+000
1.442323430079939e-003	7.105268e+000	6.597552e+000
1.453484144365653e-003	5.762491e+000	5.265382e+000
1.457948430079939e-003	5.222007e+000	4.729246e+000
1.462412715794224e-003	4.678490e+000	4.191764e+000
1.466877001508510e-003	4.131942e+000	3.652935e+000
1.471341287222796e-003	3.582361e+000	3.112760e+000
1.475805572937081e-003	3.029747e+000	2.571238e+000
1.480269858651367e-003	2.474102e+000	2.028370e+000
1.484734144365653e-003	1.915424e+000	1.484155e+000
1.488640394365653e-003	1.426278e+000	1.015744e+000
1.492546644365653e-003	9.362740e-001	5.630426e-001
1.496452894365653e-003	4.457055e-001	1.499773e-001
1.498192025448225e-003	2.271919e-001	1.517024e-002
1.499574065728886e-003	5.352442e-002	-3.625182e-002
1.500439920934620e-003	-5.528202e-002	-4.353288e-002
1.501088585740260e-003	-1.367947e-001	-4.207363e-002
1.501728224733045e-003	-2.171709e-001	-4.009432e-002
1.503007502718616e-003	-3.779114e-001	-3.680098e-002
1.505566058689757e-003	-6.993090e-001	-3.208438e-002
1.508815677722196e-003	-1.107244e+000	-2.809623e-002
1.512721927722196e-003	-1.596983e+000	-2.487215e-002
1.516628177722197e-003	-2.085759e+000	-2.256427e-002
1.520534427722197e-003	-2.573279e+000	-2.081453e-002
1.524440677722197e-003	-3.059249e+000	-1.941717e-002
1.528346927722197e-003	-3.543376e+000	-1.826335e-002
1.532253177722197e-003	-4.025369e+000	-1.728322e-002
1.540065677722197e-003	-4.981791e+000	-1.568563e-002
1.547878177722197e-003	-5.926212e+000	-1.441141e-002
1.559596927722197e-003	-7.315373e+000	-1.287556e-002
1.571315677722197e-003	-8.664891e+000	-1.162272e-002
1.580244249150768e-003	-9.669129e+000	-1.082239e-002
1.589172820579339e-003	-1.063569e+001	-1.006418e-002
1.598101392007911e-003	-1.156458e+001	-9.348093e-003
1.607029963436482e-003	-1.245579e+001	-8.674128e-003
1.615958534865054e-003	-1.330933e+001	-8.042285e-003
