time	V(n002)	V(n003)
2.951820180343710e-003	-7.451099e-002	-3.407769e-003
2.956842501772281e-003	-6.694476e-002	-3.224803e-003
2.961864823200853e-003	-5.932334e-002	-3.026144e-003
2.966887144629424e-003	-5.164673e-002	-2.811791e-003
2.971909466057996e-003	-4.391492e-002	-2.581744e-003
2.976931787486567e-003	-3.612792e-002	-2.336003e-003
2.981954108915138e-003	-2.828572e-002	-2.074569e-003
2.985860358915138e-003	-2.218129e-002	-1.841357e-003
2.989766608915138e-003	-1.606350e-002	-1.572228e-003
2.993672858915138e-003	-9.936032e-003	-1.216866e-003
2.997579108915138e-003	-3.802580e-003	-6.205363e-004
3.000783682419252e-003	1.231001e-003	3.108135e-004
3.004024984411897e-003	6.321757e-003	1.772967e-003
3.007639371013579e-003	1.199529e-002	3.704333e-003
3.011367219594380e-003	1.784041e-002	5.749127e-003
3.015273469594380e-003	2.395470e-002	7.882831e-003
3.019179719594380e-003	3.005457e-002	1.000501e-002
3.023085969594380e-003	3.613632e-002	1.211693e-002
3.026992219594380e-003	4.219631e-002	1.422439e-002
3.030898469594380e-003	4.823089e-002	1.633795e-002
3.034804719594380e-003	5.423641e-002	1.847426e-002
3.038710969594380e-003	6.020926e-002	2.065777e-002
3.042617219594380e-003	6.614584e-002	2.292361e-002
3.046523469594380e-003	7.204258e-002	2.532170e-002
3.050429719594380e-003	7.789593e-002	2.792443e-002
3.054335969594380e-003	8.370236e-002	3.083950e-002
3.058242219594380e-003	8.945836e-002	3.423566e-002
3.062148469594380e-003	9.516048e-002	3.839497e-002
3.066054719594380e-003	1.008053e-001	4.383466e-002
3.069960969594380e-003	1.063893e-001	5.160400e-002
3.073867219594380e-003	1.119093e-001	6.337402e-002
3.076017371206667e-003	1.149192e-001	7.270716e-002
3.076073175097446e-003	1.149970e-001	7.301988e-002
3.076184782879003e-003	1.151527e-001	7.372820e-002
3.076407998442117e-003	1.154638e-001	7.530490e-002
3.076854429568344e-003	1.160853e-001	7.935988e-002
3.077214375146089e-003	1.165858e-001	8.457046e-002
3.077539070118094e-003	1.170367e-001	9.220839e-002
3.077971737988105e-003	1.176368e-001	1.051982e-001
3.078145006169620e-003	1.178769e-001	1.101687e-001
3.078262021733452e-003	1.180390e-001	1.127240e-001
3.078439140313769e-003	1.182841e-001	1.154379e-001
3.078715627809828e-003	1.186666e-001	1.179832e-001
3.078985751640051e-003	1.190399e-001	1.189241e-001
3.079255875470274e-003	1.194128e-001	1.197418e-001
3.079525999300496e-003	1.197854e-001	1.204363e-001
3.079796123130718e-003	1.201577e-001	1.210075e-001
3.080066246960941e-003	1.205296e-001	1.214555e-001
3.080336370791164e-003	1.209012e-001	1.217803e-001
3.080606494621386e-003	1.212724e-001	1.219819e-001
3.094991157251170e-003	1.408341e-001	1.415599e-001
3.109375819880954e-003	1.589132e-001	1.596565e-001
3.123760482510738e-003	1.755096e-001	1.762717e-001
3.138145145140522e-003	1.906233e-001	1.914057e-001
3.152529807770305e-003	2.042542e-001	2.050583e-001
3.166914470400089e-003	2.164025e-001	2.172296e-001
3.181299133029873e-003	2.270681e-001	2.279195e-001
3.206968775887016e-003	2.407643e-001	2.416587e-001
3.232638418744159e-003	2.482079e-001	2.491459e-001
3.258308061601302e-003	2.493988e-001	2.503808e-001
3.283977704458445e-003	2.443372e-001	2.453637e-001
3.309647347315588e-003	2.330230e-001	2.340944e-001
3.335316990172730e-003	2.154562e-001	2.165730e-001
3.360986633029873e-003	1.916367e-001	1.927994e-001
3.373263418744159e-003	1.784657e-001	1.796477e-001
3.385540204458445e-003	1.644564e-001	1.656598e-001
3.397816990172730e-003	1.496087e-001	1.508358e-001
3.410093775887016e-003	1.339227e-001	1.351757e-001
3.422370561601302e-003	1.173983e-001	1.186794e-001
3.434647347315588e-003	1.000356e-001	1.013470e-001
3.446924133029873e-003	8.183462e-002	8.317845e-002
3.450272347315588e-003	7.684166e-002	7.819620e-002
3.453620561601302e-003	7.182029e-002	7.318765e-002
3.456968775887016e-003	6.677051e-002	6.815280e-002
3.460316990172730e-003	6.169231e-002	6.309165e-002
3.463665204458445e-003	5.658569e-002	5.800419e-002
3.467013418744159e-003	5.145066e-002	5.289043e-002
3.470361633029873e-003	4.628722e-002	4.775036e-002
3.474267883029873e-003	4.024405e-002	4.174233e-002
3.482080383029873e-003	2.808863e-002	2.969027e-002
3.485986633029873e-003	2.198371e-002	2.366611e-002
3.489892883029873e-003	1.586555e-002	1.766634e-002
3.493799133029873e-003	9.737835e-003	1.172267e-002
3.497705383029873e-003	3.604251e-003	5.893820e-003
3.501611633029873e-003	-2.531504e-003	2.944461e-004
3.505517883029873e-003	-8.665734e-003	-4.934723e-003
3.508540927358945e-003	-1.340962e-002	-8.601030e-003
3.511592140482433e-003	-1.819280e-002	-1.191113e-002
3.514598806682502e-003	-2.289961e-002	-1.484214e-002
3.518505056682502e-003	-2.900223e-002	-1.825479e-002
3.522411306682502e-003	-3.508737e-002	-2.126835e-002
3.526317556682502e-003	-4.115139e-002	-2.386895e-002
3.530223806682502e-003	-4.719061e-002	-2.606313e-002
3.534130056682502e-003	-5.320141e-002	-2.786432e-002
3.538036306682502e-003	-5.918016e-002	-2.929075e-002
3.541942556682502e-003	-6.512327e-002	-3.036831e-002
3.545848806682502e-003	-7.102714e-002	-3.112235e-002
3.549755056682502e-003	-7.688823e-002	-3.157445e-002
3.553661306682502e-003	-8.270301e-002	-3.176222e-002
3.557567556682502e-003	-8.846797e-002	-3.173266e-002
3.561473806682502e-003	-9.417964e-002	-3.152891e-002
3.569286306682502e-003	-1.054294e-001	-3.076497e-002
3.577098806682502e-003	-1.164251e-001	-2.975618e-002
3.581005056682502e-003	-1.218195e-001	-2.546824e-002
3.583704748890158e-003	-1.255049e-001	-1.443790e-002
3.583861820798470e-003	-1.257182e-001	-1.204007e-002
3.584175964615095e-003	-1.261445e-001	-6.658142e-003
3.584655508717622e-003	-1.267943e-001	-4.408208e-003
3.585100305881612e-003	-1.273959e-001	-4.565816e-003
3.585543680969125e-003	-1.279947e-001	-4.579260e-003
3.586267918560234e-003	-1.289706e-001	-4.564717e-003
3.586953170029775e-003	-1.298915e-001	-4.601560e-003
3.588042459635438e-003	-1.313504e-001	-4.608406e-003
3.603005492152653e-003	-1.510832e-001	-5.001621e-003
3.617968524669867e-003	-1.691274e-001	-5.360421e-003
3.632931557187081e-003	-1.854829e-001	-5.684806e-003
3.647894589704295e-003	-2.001497e-001	-5.974775e-003
3.662857622221509e-003	-2.131279e-001	-6.230329e-003
3.677820654738723e-003	-2.244173e-001	-6.451467e-003
3.692783687255938e-003	-2.340181e-001	-6.638191e-003
3.716779222970223e-003	-2.443637e-001	-6.841580e-003
3.740774758684509e-003	-2.492538e-001	-6.937892e-003
