time	V(n002)	V(n003)
2.045918062482658e-003	1.422629e+000	2.074635e-001
2.046392458446475e-003	1.436910e+000	2.867438e-001
2.047029016564895e-003	1.456053e+000	4.502587e-001
2.047425358545673e-003	1.467960e+000	5.630745e-001
2.047911838740548e-003	1.482563e+000	7.065008e-001
2.048884799130298e-003	1.511727e+000	9.996304e-001
2.050166212151763e-003	1.550050e+000	1.388223e+000
2.050548767489769e-003	1.561472e+000	1.497462e+000
2.050750934102730e-003	1.567504e+000	1.543645e+000
2.050889482160615e-003	1.571637e+000	1.564736e+000
2.050941990647491e-003	1.573203e+000	1.569315e+000
2.051012111882955e-003	1.575294e+000	1.572772e+000
2.051124221211966e-003	1.578636e+000	1.576304e+000
2.051282822684518e-003	1.583363e+000	1.580514e+000
2.051441424157071e-003	1.588088e+000	1.584843e+000
2.051600025629623e-003	1.592812e+000	1.589291e+000
2.051758627102176e-003	1.597534e+000	1.593857e+000
2.051917228574728e-003	1.602255e+000	1.598542e+000
2.052075830047281e-003	1.606974e+000	1.603346e+000
2.052234431519833e-003	1.611692e+000	1.608269e+000
2.064065033078897e-003	1.963086e+000	1.959667e+000
2.075895634637961e-003	2.299247e+000	2.295874e+000
2.087726236197024e-003	2.620176e+000	2.616892e+000
2.099556837756088e-003	2.925872e+000	2.922720e+000
2.111387439315152e-003	3.216336e+000	3.213357e+000
2.123218040874216e-003	3.491567e+000	3.488805e+000
2.135048642433279e-003	3.751566e+000	3.749062e+000
2.157928106718994e-003	4.196638e+000	4.194640e+000
2.180807571004708e-003	4.543263e+000	4.541800e+000
2.203687035290422e-003	4.791440e+000	4.790544e+000
2.226566499576137e-003	4.941169e+000	4.940870e+000
2.249445963861851e-003	4.992450e+000	4.992780e+000
2.272325428147565e-003	4.945283e+000	4.946272e+000
2.295204892433280e-003	4.799669e+000	4.801347e+000
2.310829892433280e-003	4.632758e+000	4.634889e+000
2.326454892433280e-003	4.427277e+000	4.429843e+000
2.342079892433280e-003	4.183226e+000	4.186208e+000
2.357704892433280e-003	3.900606e+000	3.903986e+000
2.373329892433280e-003	3.579415e+000	3.583174e+000
2.388954892433280e-003	3.219654e+000	3.223775e+000
2.404579892433280e-003	2.821323e+000	2.825787e+000
2.414066499576137e-003	2.567994e+000	2.572641e+000
2.423553106718994e-003	2.307923e+000	2.312750e+000
2.433039713861851e-003	2.041112e+000	2.046113e+000
2.442526321004708e-003	1.767560e+000	1.772731e+000
2.452012928147565e-003	1.487266e+000	1.492603e+000
2.461499535290423e-003	1.200232e+000	1.205730e+000
2.470986142433280e-003	9.064569e-001	9.121106e-001
2.482704892433280e-003	5.422731e-001	5.482166e-001
2.486611142433280e-003	4.201274e-001	4.262379e-001
2.490517392433280e-003	2.977287e-001	3.041210e-001
2.494423642433280e-003	1.751506e-001	1.821714e-001
2.497672446514916e-003	7.311964e-002	8.150311e-002
2.499219238398335e-003	2.452825e-002	3.471293e-002
2.500386310045062e-003	-1.213628e-002	1.208473e-003
2.501357391744874e-003	-4.264320e-002	-2.416819e-002
2.502170023095380e-003	-6.817117e-002	-4.243299e-002
2.503021820839020e-003	-9.492759e-002	-5.792098e-002
2.503885528549714e-003	-1.220554e-001	-6.915526e-002
2.504889709767980e-003	-1.535906e-001	-7.586285e-002
2.505956785663514e-003	-1.870943e-001	-7.627402e-002
2.507416054379025e-003	-2.328979e-001	-7.151363e-002
2.508768631772269e-003	-2.753353e-001	-6.659960e-002
2.510198666346043e-003	-3.201813e-001	-6.267513e-002
2.512970824540334e-003	-4.070395e-001	-5.776705e-002
2.516877074540334e-003	-5.292158e-001	-5.382784e-002
2.520783324540334e-003	-6.510733e-001	-5.185936e-002
2.524689574540334e-003	-7.725386e-001	-5.104834e-002
2.528595824540334e-003	-8.935386e-001	-5.094010e-002
2.532502074540334e-003	-1.014000e+000	-5.129497e-002
2.536408324540334e-003	-1.133851e+000	-5.197342e-002
2.540314574540334e-003	-1.253019e+000	-5.288628e-002
2.544220824540334e-003	-1.371432e+000	-4.878820e-002
2.548127074540334e-003	-1.489019e+000	-3.431103e-002
2.548615355790334e-003	-1.503656e+000	-3.244617e-002
2.549591918290334e-003	-1.532887e+000	-3.137053e-002
2.551545043290334e-003	-1.591175e+000	-3.234245e-002
2.554493169396657e-003	-1.678700e+000	-3.405286e-002
2.566211919396657e-003	-2.020624e+000	-4.057556e-002
2.579604776539514e-003	-2.403673e+000	-4.789892e-002
2.592997633682371e-003	-2.763818e+000	-5.478466e-002
2.606390490825228e-003	-3.101061e+000	-6.123278e-002
2.619783347968085e-003	-3.415400e+000	-6.724329e-002
2.633176205110942e-003	-3.706836e+000	-7.281618e-002
2.646569062253799e-003	-3.975369e+000	-7.795145e-002
2.659961919396657e-003	-4.220998e+000	-8.264911e-002
2.688421740825228e-003	-4.631855e+000	-9.050972e-002
2.716881562253800e-003	-4.888994e+000	-9.543228e-002
2.745341383682371e-003	-4.992415e+000	-9.741681e-002
2.773801205110942e-003	-4.942119e+000	-9.646330e-002
2.802261026539514e-003	-4.738104e+000	-9.257175e-002
2.830720847968086e-003	-4.380372e+000	-8.574216e-002
2.859180669396657e-003	-3.868922e+000	-7.597453e-002
2.871457455110942e-003	-3.608801e+000	-7.100565e-002
2.883734240825229e-003	-3.331637e+000	-6.571083e-002
2.896011026539514e-003	-3.037432e+000	-6.009008e-002
2.908287812253800e-003	-2.726186e+000	-5.414338e-002
2.920564597968085e-003	-2.397898e+000	-4.787076e-002
2.932841383682371e-003	-2.052568e+000	-4.127219e-002
2.945118169396657e-003	-1.690196e+000	-3.434769e-002
2.951814597968085e-003	-1.489861e+000	-3.052052e-002
2.958511026539514e-003	-1.287791e+000	-2.665941e-002
2.965207455110943e-003	-1.083988e+000	-2.276436e-002
2.971903883682371e-003	-8.784506e-001	-1.883538e-002
2.978600312253800e-003	-6.711795e-001	-1.487246e-002
2.985296740825229e-003	-4.621747e-001	-1.087560e-002
2.991993169396657e-003	-2.514359e-001	-6.844798e-003
2.995899419396657e-003	-1.288093e-001	-4.411857e-003
2.997396838242016e-003	-8.177710e-002	-3.266038e-003
2.998420392626025e-003	-4.962401e-002	-2.089323e-003
2.999128956065117e-003	-2.736451e-002	-6.520948e-004
3.000011901323326e-003	3.738911e-004	2.332247e-003
3.000404002703606e-003	1.269211e-002	4.513911e-003
3.000794981190831e-003	2.497497e-002	7.549451e-003
3.001198542126275e-003	3.765295e-002	1.098465e-002
3.002005663997164e-003	6.300812e-002	1.712759e-002
3.003074546702276e-003	9.658372e-002	2.293048e-002
3.004228144959331e-003	1.328155e-001	2.659409e-002
3.005304549609854e-003	1.666165e-001	2.846626e-002
3.006542653341660e-003	2.054856e-001	2.987734e-002
3.014443565165370e-003	4.531354e-001	3.757855e-002
3.018349815165370e-003	5.752001e-001	4.172110e-002
3.022256065165370e-003	6.969184e-001	4.626746e-002
3.026162315165370e-003	8.182168e-001	5.140354e-002
3.030068565165370e-003	9.390224e-001	5.746473e-002
3.033974815165370e-003	1.059262e+000	6.514078e-002
3.037881065165370e-003	1.178864e+000	7.620521e-002
3.041787315165370e-003	1.297756e+000	9.572390e-002
3.044538045365597e-003	1.381013e+000	1.330836e-001
3.045814155254752e-003	1.419499e+000	1.999639e-001
3.046390912848177e-003	1.436864e+000	2.893237e-001
3.047027043854912e-003	1.455994e+000	4.496853e-001
3.047454398606970e-003	1.468832e+000	5.713899e-001
3.047939650470867e-003	1.483397e+000	7.145289e-001
3.048910154198662e-003	1.512486e+000	1.007012e+000
3.050224791710273e-003	1.551800e+000	1.404364e+000
3.050600237232132e-003	1.563008e+000	1.508618e+000
3.050802506281444e-003	1.569043e+000	1.551929e+000
3.050906328354328e-003	1.572139e+000	1.566179e+000
3.050950570621471e-003	1.573459e+000	1.569665e+000
3.051053489973108e-003	1.576527e+000	1.574293e+000
3.051249313947863e-003	1.582364e+000	1.579583e+000
3.051445137922618e-003	1.588199e+000	1.584996e+000
3.051640961897373e-003	1.594031e+000	1.590533e+000
3.051836785872127e-003	1.599861e+000	1.596193e+000
3.052032609846882e-003	1.605688e+000	1.601976e+000
3.052228433821637e-003	1.611513e+000	1.607883e+000
3.052424257796392e-003	1.617336e+000	1.613913e+000
3.064461518320638e-003	1.974756e+000	1.971340e+000
3.076498778844885e-003	2.316275e+000	2.312909e+000
3.088536039369131e-003	2.641892e+000	2.638619e+000
3.100573299893378e-003	2.951609e+000	2.948472e+000
3.112610560417624e-003	3.245425e+000	3.242467e+000
3.124647820941870e-003	3.523340e+000	3.520603e+000
3.136685081466117e-003	3.785353e+000	3.782882e+000
3.160122581466117e-003	4.233901e+000	4.231954e+000
3.183560081466117e-003	4.578772e+000	4.577380e+000
3.206997581466117e-003	4.819966e+000	4.819159e+000
3.230435081466117e-003	4.957483e+000	4.957292e+000
3.253872581466117e-003	4.991323e+000	4.991778e+000
3.277310081466117e-003	4.921486e+000	4.922617e+000
3.300747581466117e-003	4.747972e+000	4.749810e+000
3.320278831466117e-003	4.520399e+000	4.522786e+000
3.334229724323260e-003	4.310532e+000	4.313307e+000
3.348180617180402e-003	4.072765e+000	4.075909e+000
3.362131510037545e-003	3.807096e+000	3.810592e+000
3.376082402894688e-003	3.513526e+000	3.517357e+000
3.390033295751831e-003	3.192056e+000	3.196203e+000
3.403984188608974e-003	2.842684e+000	2.847131e+000
3.417935081466117e-003	2.465411e+000	2.470140e+000
3.426863652894688e-003	2.215559e+000	2.220439e+000
3.435792224323260e-003	1.960786e+000	1.965821e+000
3.444720795751831e-003	1.701092e+000	1.706286e+000
3.453649367180402e-003	1.436476e+000	1.441834e+000
3.462577938608974e-003	1.166940e+000	1.172464e+000
3.471506510037545e-003	8.924820e-001	8.981782e-001
3.480435081466117e-003	6.131032e-001	6.189749e-001
3.488247581466117e-003	3.688777e-001	3.750847e-001
3.492153831466117e-003	2.463948e-001	2.529861e-001
3.496060081466117e-003	1.237635e-001	1.312693e-001
3.498286995561993e-003	5.381458e-002	6.273826e-002
3.499682761601188e-003	9.966332e-003	2.110634e-002
3.500716340778605e-003	-2.250443e-002	-7.804158e-003
3.501612023790476e-003	-5.064236e-002	-3.022936e-002
3.502429003232064e-003	-7.630643e-002	-4.762295e-002
3.503215296319852e-003	-1.010046e-001	-6.086709e-002
3.504157680731452e-003	-1.306025e-001	-7.159369e-002
3.505181069435891e-003	-1.627394e-001	-7.646035e-002
3.506393234419195e-003	-2.007954e-001	-7.520690e-002
3.509002790224308e-003	-2.826802e-001	-6.588049e-002
3.510674442813079e-003	-3.350962e-001	-6.162108e-002
3.513562229303859e-003	-4.255545e-001	-5.696542e-002
3.517468479303859e-003	-5.476873e-001	-5.342602e-002
3.521374729303859e-003	-6.694901e-001	-5.167733e-002
3.525280979303859e-003	-7.908896e-001	-5.099451e-002
3.529187229303859e-003	-9.118128e-001	-5.096839e-002
3.533093479303859e-003	-1.032187e+000	-5.137965e-002
3.536999729303859e-003	-1.151939e+000	-5.209834e-002
3.540905979303859e-003	-1.270997e+000	-5.304103e-002
3.544812229303859e-003	-1.389290e+000	-4.724704e-002
3.548718479303859e-003	-1.506746e+000	-3.027642e-002
3.549206760553859e-003	-1.521365e+000	-2.967114e-002
3.550183323053859e-003	-1.550561e+000	-3.148936e-002
3.552136448053858e-003	-1.608777e+000	-3.274098e-002
3.556036636903502e-003	-1.724295e+000	-3.491040e-002
3.568313422617787e-003	-2.085588e+000	-4.181777e-002
3.580590208332073e-003	-2.429664e+000	-4.839614e-002
3.592866994046359e-003	-2.756524e+000	-5.464551e-002
3.605143779760644e-003	-3.066168e+000	-6.056588e-002
3.617420565474930e-003	-3.358595e+000	-6.615724e-002
3.629697351189216e-003	-3.633807e+000	-7.141961e-002
3.641974136903502e-003	-3.891801e+000	-7.635298e-002
3.673224136903502e-003	-4.436808e+000	-8.677801e-002
3.704474136903502e-003	-4.797585e+000	-9.368190e-002
3.735724136903502e-003	-4.974133e+000	-9.706466e-002
3.766974136903502e-003	-4.966451e+000	-9.692629e-002
3.798224136903502e-003	-4.774539e+000	-9.326678e-002
3.829474136903502e-003	-4.398397e+000	-8.608614e-002
3.860724136903502e-003	-3.838025e+000	-7.538436e-002
3.873000922617787e-003	-3.575082e+000	-7.036153e-002
3.885277708332072e-003	-3.295333e+000	-6.501725e-002
3.897554494046357e-003	-2.998776e+000	-5.935153e-002
3.909831279760643e-003	-2.685413e+000	-5.336435e-002
3.922108065474927e-003	-2.355243e+000	-4.705573e-002
3.934384851189213e-003	-2.008266e+000	-4.042566e-002
3.946661636903498e-003	-1.644482e+000	-3.347414e-002
3.952800029760640e-003	-1.460491e+000	-2.995820e-002
3.958938422617782e-003	-1.275023e+000	-2.641393e-002
